MolLogP,MolMR,ExactMolWt,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,lig_vol,pock_vol,nb_AS,mean_as_ray,mean_as_solv_acc,apol_as_prop,mean_loc_hyd_dens,hydrophobicity_score,volume_score,polarity_score,charge_score,flex,prop_polar_atm,as_density,as_max_dst,convex_hull_volume,surf_pol_vdw14,surf_pol_vdw22,surf_apol_vdw14,surf_apol_vdw22,n_abpa,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL,pKd
4.011320000000003,143.0190999999998,512.19721688,38.0,7.0,2.0,10.0,6.0,5.0,0.0,5.0,116.94,216.46984237159455,24.69327553526396,9.47081001246685,4.05296570948261,27.13709924364568,18.20561635580521,21.026873737862704,11.962576879696549,8.83841371007397,6.5011167009965405,4.750311006908468,21.026873737862704,11.962576879696549,8.83841371007397,6.5011167009965405,4.750311006908468,15.617555728959871,9.589074368143644,18.43385481468318,5.098681808301038,0.0,30.33183534230805,55.80912830184791,24.67258059790302,28.01837625037738,5.824404497999927,5.817220841045895,0.0,11.814359458703011,5.689743398203474,13.979489415818463,18.91468403902893,12.781339459839376,20.392230805293824,5.316788604006331,99.98284665779283,16.944765761229018,28.404670665467638,16.740199479371988,30.729043497731944,13.592428388589765,12.74095804073652,33.46411904922819,71.52457493714954,0.0,27.847690693310074,10.077801322358384,0.0,0.0,17.631580299748904,16.94058116458403,29.13669938790932,16.643603701010253,27.448003788321373,26.104143319291037,47.88903925825164,10.415470412307368,5.733667477162185,18.774026599890284,19.582359652969892,37.245011179428985,7.591898055236875,8.101472878134029,-1.7281985469461665,18.956033575348528,0.0,4.310491923495654,1.607597948998872,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.55
3.406320000000002,140.81409999999985,513.1924658480001,38.0,8.0,2.0,11.0,6.0,5.0,0.0,5.0,129.82999999999998,215.68949035254104,24.62632667616225,9.430627801755591,4.031770838609017,27.137099243645675,18.20561635580521,20.89673706417304,11.822374099265542,8.687366206835494,6.367664335710623,4.612892386207464,20.89673706417304,11.822374099265542,8.687366206835494,6.367664335710623,4.612892386207464,15.617555728959871,14.573052889090851,18.43385481468318,5.098681808301038,0.0,18.19910120538483,55.80912830184791,19.789271960202843,39.2290049628421,5.824404497999927,5.817220841045895,0.0,11.814359458703011,5.689743398203474,13.979489415818463,23.89866255997614,12.781339459839376,20.392230805293824,5.316788604006331,94.04695609248267,16.944765761229018,28.53514716861909,16.740199479371988,35.713022018679155,13.592428388589765,12.74095804073652,33.46411904922819,65.58868437183939,0.0,27.97816719646154,10.077801322358384,0.0,0.0,17.631580299748904,16.94058116458403,34.653400105525584,11.257379486545457,33.644847359934445,20.037776250829424,41.822672189790026,15.399448933254575,5.733667477162185,18.774026599890284,19.48690383213529,41.640188574818325,6.718579508937629,8.345994767646898,-1.8038235469461648,14.931904378827554,1.5118159637847586,4.234449682907959,1.6006535045544277,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.39
4.150420000000002,142.9770999999999,530.187795068,39.0,7.0,2.0,11.0,6.0,5.0,0.0,5.0,116.93999999999998,220.6353777745208,25.58376013065048,9.673266557733164,4.370586301753245,28.00734273164876,18.59946320592256,21.32748794168231,12.06224271872412,8.986189978508234,6.538056862465833,4.7926768335496055,21.32748794168231,12.06224271872412,8.986189978508234,6.538056862465833,4.7926768335496055,15.617555728959871,9.589074368143644,22.824269862358,5.098681808301038,0.0,18.19910120538483,61.87549537030952,24.67258059790302,28.018376250377376,11.641625339045822,5.817220841045895,0.0,11.814359458703011,5.689743398203474,18.369904463493285,18.91468403902893,12.781339459839376,20.392230805293824,5.316788604006331,99.73370043037713,16.944765761229018,28.40467066546763,16.74019947937199,30.729043497731944,13.592428388589765,18.55817888178241,33.46411904922819,65.45820786868792,0.0,27.847690693310074,14.468216370033202,0.0,0.0,23.4488011407948,22.504032656281023,28.95947211067712,17.323746555007066,33.51437085678298,32.17051038775264,23.6235709844052,10.415470412307368,5.733667477162185,23.164441647565106,34.00112737355525,37.222033260559456,7.066386330494381,6.904448853877862,-2.791643720307049,15.285060445610966,0.0,4.066962698853793,1.578958090688684,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.47
4.425120000000002,145.81609999999986,581.179850476,42.0,8.0,2.0,14.0,6.0,5.0,0.0,5.0,129.82999999999998,234.5510386757164,28.265595562665624,10.285641159397478,4.907520587568519,30.507342731648755,19.793951318922137,22.45328021401109,12.544021347158631,9.43667999650531,6.725151542261169,4.83638401080295,22.45328021401109,12.544021347158631,9.43667999650531,6.725151542261169,4.83638401080295,15.617555728959871,14.573052889090851,18.43385481468318,18.26992695132549,0.0,0.0,62.37841094707413,24.666038877738124,45.47914102870081,11.641625339045822,0.0,0.0,11.814359458703011,11.86604191564695,27.150734558842927,23.898662559976135,12.781339459839376,26.568529322737295,5.316788604006331,93.54404051571808,17.075242264380485,28.404670665467627,16.74019947937199,35.713022018679155,19.76872690603324,12.74095804073652,39.02757054092518,59.522317303377775,0.0,27.97816719646154,23.24904646538284,0.0,0.0,34.93478180058637,34.38826250257766,22.899646762380414,30.33183534230805,28.559785205688417,30.547308184095822,0.0,15.399448933254575,5.733667477162185,31.94527174291475,59.75911183006109,41.81360109060091,6.663011171054626,4.406637548529473,-2.4522627117541576,9.509665214616842,-3.315329085630953,3.6820421026111134,1.5168561732443928,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.47
4.704520000000003,161.7843999999997,618.2202380680001,45.0,8.0,2.0,13.0,7.0,5.0,1.0,6.0,112.18000000000002,254.57836719760647,29.88185883528868,11.396093113471354,5.503344771775474,32.042876637581486,21.45574736147061,24.657670779525414,14.15349018154889,10.801044989442572,7.883280081649167,5.758784963612084,24.657670779525414,14.15349018154889,10.801044989442572,7.883280081649167,5.758784963612084,19.937539809604065,9.589074368143644,14.043439767008362,18.26992695132549,0.0,18.19910120538483,66.9360312852419,49.57797231147369,28.937871940206733,5.824404497999927,0.0,0.0,11.814359458703011,11.86604191564695,27.497182464968155,24.231472643035264,7.04767198267719,26.065613745972684,25.57822451570936,99.22616173167933,16.944765761229018,28.404670665467627,16.323320606216136,50.99047940943497,30.9264114827593,6.923737199690624,37.66728483293155,65.45820786868792,0.0,27.84769069331008,18.858631417708025,0.0,0.0,17.646929738491977,41.38562347882582,46.81490049738078,17.696185628620217,22.425067192675684,61.00307830939043,0.0,15.732259016313698,4.736862953800049,27.554856695239927,52.00504089323013,38.65158994845622,9.819314940977172,2.136910045008883,-0.5340903156480323,15.334528636070878,-4.072109169176691,2.677217694796786,3.064930659618005,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.45
4.066020000000002,157.1203999999997,628.171573624,44.0,9.0,2.0,15.0,8.0,5.0,0.0,5.0,143.24,248.87865431372185,30.718785069900115,11.40558175906078,5.885703807522133,31.97396253682914,20.68390897928141,23.714654336459297,13.098752327424524,9.996058891623552,7.011460364579857,5.020102002145557,24.531150917387023,14.645071805346086,11.557481949091134,7.922459964701229,5.579581326972111,14.620751205597736,4.794537184071822,27.60021048894524,18.26992695132549,0.0,18.19910120538483,61.0181252390805,37.46976441386412,33.83335541572451,5.824404497999927,0.0,10.023291153407584,5.907179729351506,11.86604191564695,31.120442265225268,18.91468403902893,12.186645720285131,24.54027559856445,19.033468109796782,94.16562581674695,16.944765761229018,32.520782089523706,16.145505739817747,46.95634025849982,34.52888101324088,6.923737199690624,21.74584466546574,76.42005841266732,0.0,27.847690693310074,18.858631417708025,0.0,0.0,27.67022089189956,45.89062794260836,22.769170259228943,18.19910120538483,41.6054733122761,41.822672189790026,0.0,10.415470412307368,9.87583669140799,31.17811649549704,75.17388151290076,25.81503491562646,11.970723998150364,0.2404571902399419,-0.4146727235544851,15.177982210906936,-4.761859814867832,2.051955495625012,-1.0868361183604829,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,2.53
4.116700000000002,141.0790999999999,567.164200412,41.0,8.0,2.0,14.0,6.0,5.0,0.0,5.0,129.82999999999998,228.18609656131977,27.30269092171301,10.04122943734759,4.946045430654015,29.63709924364568,19.383267716399185,21.530630483200724,12.113205531153,9.054998600678385,6.481906159261516,4.522528151307784,21.530630483200724,12.113205531153,9.054998600678385,6.481906159261516,4.522528151307784,15.617555728959871,14.573052889090851,18.43385481468318,18.26992695132549,0.0,0.0,55.45467374738351,24.666038877738124,45.47914102870081,12.144540915810436,0.0,0.0,11.814359458703011,11.86604191564695,27.150734558842927,23.89866255997614,12.781339459839376,19.644792123046678,5.316788604006331,94.0469560924827,17.075242264380485,28.404670665467627,16.74019947937199,35.71302201867915,19.76872690603324,5.817220841045895,33.203166042925254,65.84963737814232,0.0,27.97816719646154,23.24904646538284,0.0,0.0,34.93478180058637,34.38826250257766,17.075242264380485,35.01363827745323,30.20530234530777,23.6235709844052,0.0,15.399448933254575,5.733667477162185,31.94527174291475,59.5161073108442,41.50317053122217,6.462511438909594,4.360601457166037,-2.896666828337452,9.45931921832117,-2.0015766932239405,2.017177391853844,1.4960228399110596,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,2.62
4.116700000000002,141.0790999999999,567.164200412,41.0,8.0,2.0,14.0,6.0,5.0,0.0,5.0,129.82999999999998,228.18609656131977,27.30269092171301,10.04122943734759,4.833931982329389,29.63709924364568,19.400104468804788,21.530630483200724,12.119188595296707,9.027489062281091,6.504597472697293,4.540703955680172,21.530630483200724,12.119188595296707,9.027489062281091,6.504597472697293,4.540703955680172,15.617555728959871,14.573052889090851,18.43385481468318,18.26992695132549,0.0,6.06636706846161,49.38830667892189,18.97865260305456,51.16652730338437,6.3273200747645415,5.817220841045895,0.0,11.814359458703011,11.86604191564695,27.150734558842927,23.89866255997614,12.781339459839376,19.644792123046678,5.316788604006331,94.04695609248267,17.075242264380485,28.404670665467627,16.74019947937199,35.71302201867915,19.76872690603324,5.817220841045895,33.203166042925254,65.84963737814232,0.0,27.97816719646154,23.24904646538284,0.0,0.0,46.31191147347341,23.011132829690627,23.14160933284209,22.880904140530014,36.27166941376938,23.6235709844052,0.0,15.399448933254575,5.733667477162185,31.94527174291475,60.36729886103432,41.48633861767187,6.25853434285149,3.7658330123157686,-3.211244023926205,9.825227642576971,-2.043028714063322,1.975551558605536,1.4921553696002483,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.44
5.200500000000004,144.0930999999998,568.173368128,41.0,5.0,2.0,12.0,6.0,4.0,1.0,5.0,106.66,230.8348755391773,27.841700038212657,10.694240998188654,5.252406265160476,29.473962536829134,19.48942086628183,21.71855833072435,12.619304628783189,9.363563879826156,6.853460956620595,4.9298422545673946,21.71855833072435,12.619304628783189,9.363563879826156,6.853460956620595,4.9298422545673946,25.2543284136104,14.383611552215466,4.39041504767482,13.17124514302446,0.0,18.19910120538483,54.95175817061889,29.857051295821968,34.50132343190373,6.606881964512918,5.817220841045895,0.0,17.721539188054518,6.176298517443475,36.6821346967148,4.567099647791355,5.733667477162185,19.644792123046678,29.975218669795225,83.171246000753,11.257379486545457,39.9992366695027,15.950365812018994,42.04715917078428,22.25245506122792,5.817220841045895,33.203166042925254,60.6636706846161,0.0,22.160304418626517,28.9364327400664,0.0,0.0,40.62216807526993,28.980438117642475,36.64116053756709,18.19910120538483,12.13273413692322,46.72258192064051,0.0,5.316788604006331,10.470530430962237,31.94527174291475,63.2661580405625,38.70336571821819,2.4441815705194694,4.9698359931049145,-3.3356545596174283,13.780909273646692,-4.762722340400998,2.850592970633322,0.0,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.32
5.420220000000005,155.07109999999977,606.2002515720001,44.0,7.0,2.0,13.0,7.0,5.0,1.0,6.0,116.94,247.05544377003383,28.89795458810283,10.506948218815936,5.248040734212822,31.498906563211477,20.81158940912718,23.574980719263483,13.701862217794682,10.891637923099267,7.699389741187507,5.394557096133583,23.574980719263483,13.701862217794682,10.891637923099267,7.699389741187507,5.394557096133583,15.617555728959871,9.589074368143644,18.43385481468318,18.26992695132549,0.0,12.13273413692322,79.77767453109392,30.359966872586583,27.89444146739081,11.641625339045822,0.0,0.0,11.814359458703011,11.86604191564695,27.150734558842927,18.91468403902893,18.699245506000768,32.4864353688987,5.316788604006331,99.47993108102824,16.944765761229018,28.404670665467627,16.74019947937199,30.729043497731944,19.76872690603324,18.658864086897918,44.945476587086574,65.45820786868792,0.0,27.84769069331008,23.24904646538284,0.0,0.0,34.93478180058637,28.24471142521022,34.83062738275778,37.107111519698464,15.31526965139815,44.30324452467586,4.567099647791355,10.415470412307368,5.733667477162185,31.94527174291475,60.618346482283314,37.75110654415145,6.853538292141812,5.31636083040345,-2.041768284969823,13.564426804545125,-2.863831508206733,2.17067638041544,1.547811125902642,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.58
4.181820000000003,143.3360999999999,532.1425944640001,38.0,7.0,2.0,11.0,5.0,5.0,0.0,5.0,116.93999999999998,220.4081664840796,24.970751604625924,9.310094472018804,4.14132764750558,27.30023595046221,18.06145840346177,20.620381160495764,11.486121767020697,8.794502186208716,6.383722415520273,4.552802041672158,21.376310106514214,11.864086240029923,9.20170231294932,6.713310636560316,4.759853864928606,15.617555728959871,9.589074368143644,18.43385481468318,5.098681808301038,0.0,23.733674027155736,61.0181252390805,30.8628824493512,27.35362328943514,11.641625339045822,0.0,0.0,11.814359458703011,5.689743398203474,13.979489415818463,18.91468403902893,19.829011442516563,6.923737199690624,5.316788604006331,98.93911290307256,16.944765761229018,40.005610555700144,16.74019947937199,30.729043497731944,14.09534396535438,12.74095804073652,26.54038184953756,65.45820786868792,5.022633313741326,27.847690693310074,10.077801322358384,0.0,11.600939890232516,17.631580299748904,16.94058116458403,33.00080051020287,17.323746555007066,21.38163671985976,26.104143319291037,41.94660697277659,10.415470412307368,17.3346073673947,18.774026599890284,18.51071509180574,37.16386789739503,7.987038408966173,8.10856047438053,-1.606668951886684,16.111688627029107,0.0,1.7583723060303218,3.4141569799782667,6.496713610745967,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.35
4.813620000000004,143.5421999999998,550.19402332,40.0,8.0,1.0,12.0,7.0,5.0,0.0,5.0,95.97,225.99763570524047,26.879585724362588,10.454529867678586,5.003387751161158,28.60371904882606,19.07873726375887,21.85977279137804,12.27470620550978,9.13819580514696,6.4975168232780485,4.691196738038331,21.85977279137804,12.27470620550978,9.13819580514696,6.4975168232780485,4.691196738038331,14.620751205597736,4.794537184071822,19.02741828795557,18.26992695132549,0.0,18.19910120538483,54.95175817061889,37.97922171079363,28.937871940206733,11.642267275834955,0.0,0.0,5.907179729351506,11.86604191564695,22.70264528089633,23.89866255997614,7.04767198267719,19.644792123046678,19.033468109796782,94.29610231989842,16.944765761229018,22.627967439267596,11.006532002209806,43.522521795118095,24.50558985983329,6.923737199690624,21.74584466546574,71.65505144030101,0.0,27.847690693310074,18.98910792085949,0.0,0.0,17.646929738491977,35.608920252625786,28.285870976845203,12.13273413692322,22.55554369582715,67.06944537785205,0.0,15.399448933254575,4.736862953800049,22.760319511168102,51.39668491917119,29.890394578727182,6.986466659365823,0.7907393478302966,0.0022225813062937,15.392376157762795,-3.193472837229377,2.2387441859157478,3.079177740483397,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.29
4.822220000000004,150.09419999999974,580.2045880039999,42.0,9.0,1.0,13.0,8.0,5.0,0.0,5.0,105.2,237.476123049144,28.612665316108306,11.164327393626705,5.255138309859444,30.18106931801569,20.02742566874261,23.190670812652275,12.80374530787224,9.483457148606332,6.803727964046903,4.909102822082286,23.190670812652275,12.80374530787224,9.483457148606332,6.803727964046903,4.909102822082286,19.357614159397784,4.794537184071822,19.02741828795557,18.26992695132549,0.0,12.13273413692322,54.95175817061889,37.97922171079363,36.04766948148426,11.51179077268349,0.0,5.879988336435371,5.907179729351506,11.86604191564695,27.43950823469638,23.898662559976135,7.04767198267719,19.644792123046678,26.14326565107432,88.2297352514368,22.82475409766439,22.49749093611612,15.743394956009857,50.63231933639563,24.50558985983329,6.923737199690624,21.74584466546574,65.58868437183939,0.0,27.847690693310074,18.858631417708025,5.879988336435371,0.0,17.646929738491977,41.3584320859097,28.285870976845203,12.13273413692322,29.665341237104684,61.00307830939044,0.0,15.399448933254575,9.473725907600098,22.760319511168102,56.88464707439052,30.132819042757426,7.011966390735312,0.8734628659710881,-0.1387912401456483,13.570842964554444,-3.22528759286053,2.1960294570828047,4.444311037514586,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.76
6.354200000000004,147.12509999999986,566.194103572,41.0,4.0,2.0,11.0,6.0,4.0,1.0,5.0,97.43,232.0862724240671,27.88022207379252,10.71758633172587,5.390273150520375,29.47396253682915,19.47258411387622,22.01741682144704,13.035971295449857,9.795594341648728,7.168363672614255,5.199533878367421,22.01741682144704,13.035971295449857,9.795594341648728,7.168363672614255,5.199533878367421,20.51746545981035,14.383611552215466,4.39041504767482,13.17124514302446,0.0,12.13273413692322,73.85976848493252,41.96525919343154,22.207055192707248,5.817220841045895,0.0,5.907179729351506,11.814359458703011,6.176298517443475,31.94527174291475,4.567099647791355,5.733667477162185,38.9072569918247,16.761454740769384,83.171246000753,11.257379486545457,39.99923666950269,15.950365812018994,28.83339524175845,17.51559210742787,5.817220841045895,52.465630911703286,60.6636706846161,0.0,22.16030441862652,28.936432740066408,0.0,0.0,34.93478180058637,28.06094242781312,30.767713921296615,42.79449779438202,6.06636706846161,39.79884472094988,6.923737199690624,5.316788604006331,5.733667477162185,31.94527174291475,57.28632496646761,38.98190772268329,2.6711206015394886,5.75831249733687,-2.773232419527657,13.703742703641922,-2.4778451373535466,2.7663357318786885,0.0,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,1.18
5.169220000000005,147.97909999999985,598.175179696,43.0,7.0,2.0,14.0,6.0,5.0,0.0,5.0,116.94,239.4969260976961,29.230207104324368,10.53039618738641,5.1521675195769445,31.377586219651832,20.2046349214451,22.884031091520367,12.78987303076092,9.6991910282721,6.943472827346399,5.028308334217572,22.884031091520367,12.78987303076092,9.6991910282721,6.943472827346399,5.028308334217572,15.617555728959871,9.589074368143644,22.824269862358,18.26992695132549,0.0,0.0,68.44477801553573,30.22949036943512,33.58836946223927,17.45884618009172,0.0,0.0,11.814359458703011,11.86604191564695,31.54114960651775,18.91468403902893,12.781339459839376,26.568529322737295,5.316788604006331,99.2307848536125,16.944765761229018,28.404670665467627,16.74019947937199,30.729043497731944,19.76872690603324,18.55817888178241,39.02757054092518,59.39184080022631,0.0,27.84769069331008,27.63946151305766,0.0,0.0,52.00519753153274,40.07983337390621,11.890771566461538,35.01363827745323,34.380972483644726,13.847474399381248,0.0,10.415470412307368,5.733667477162185,31.94527174291475,75.02137788804018,37.39259328027271,6.4283468979379705,3.0393962673480344,-3.469239668770191,9.828162948860498,-4.824950666566637,3.3839959952792915,1.4503170575981343,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.34
5.122040000000005,148.27919999999975,564.209673384,41.0,8.0,1.0,12.0,7.0,5.0,0.0,5.0,95.97,232.3625778196371,27.841700038212657,10.694240998188654,5.376294123512118,29.473962536829145,19.472584113876223,22.78242252218841,12.685389808032737,9.611473306161342,6.76025566710613,4.811019220731232,22.78242252218841,12.685389808032737,9.611473306161342,6.76025566710613,4.811019220731232,14.620751205597736,9.77851570501903,14.043439767008362,18.26992695132549,0.0,12.13273413692322,61.87549537030951,37.47630613402902,40.82210178650337,5.824404497999927,0.0,0.0,5.907179729351506,11.86604191564695,22.70264528089633,23.89866255997614,7.04767198267719,26.568529322737295,19.033468109796782,93.92366324628526,16.944765761229018,22.49749093611612,11.006532002209806,43.522521795118095,24.50558985983329,13.847474399381248,27.4397726603142,65.58868437183939,0.0,27.847690693310074,18.858631417708025,0.0,0.0,17.646929738491977,29.79105747479076,33.97325725152877,17.82666213177168,22.55554369582715,67.92681550908107,0.0,15.399448933254575,4.736862953800049,22.760319511168102,51.562799097681165,30.0934481653896,7.072643065703593,1.9199032947017471,-0.1848009632694891,13.888966136591826,-3.218049353719032,4.031145562512055,3.0839449944085464,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.37
4.425120000000002,145.8160999999999,581.179850476,42.0,8.0,2.0,14.0,6.0,5.0,0.0,5.0,129.83,234.5510386757164,28.265595562665624,10.285641159397478,4.907520587568519,30.507342731648755,19.793951318922137,22.45328021401109,12.554087453899973,9.409178881453563,6.702545308439149,4.812692392291943,22.45328021401109,12.554087453899973,9.409178881453563,6.702545308439149,4.812692392291943,15.617555728959871,9.589074368143644,23.417833335630387,18.26992695132549,0.0,12.13273413692322,61.87549537030951,19.279814663273328,33.541618688158536,17.335553333894282,0.0,0.0,11.814359458703011,11.86604191564695,27.150734558842927,23.89866255997614,12.781339459839376,26.568529322737295,5.316788604006331,93.54404051571808,16.944765761229018,28.53514716861909,16.74019947937199,35.71302201867915,19.76872690603324,12.74095804073652,39.15804704407664,59.39184080022631,0.0,27.97816719646154,23.24904646538284,0.0,0.0,35.065258303737835,34.518739005729124,28.83553732769056,18.19910120538483,22.362941634075337,42.68004232101904,0.0,15.399448933254575,5.733667477162185,31.94527174291475,59.67596920000704,41.16799543836559,6.537079193580439,4.364111111845944,-2.447965659599962,11.912205517167813,-4.8579367776777485,3.701555417578974,1.5303198920652543,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.48
4.425120000000003,145.81609999999975,581.1798504760001,42.0,8.0,2.0,14.0,6.0,5.0,0.0,5.0,129.82999999999998,234.5510386757163,28.265595562665624,10.285641159397478,4.799938179403771,30.50734273164875,19.81078807132775,22.45328021401109,12.56007051804368,9.381669343056265,6.725236621874925,4.830868196664331,22.45328021401109,12.56007051804368,9.381669343056265,6.725236621874925,4.830868196664331,15.617555728959871,9.589074368143644,23.41783333563039,18.26992695132549,0.0,18.19910120538483,55.8091283018479,13.592428388589765,39.2290049628421,11.518332492848389,5.817220841045895,0.0,11.814359458703011,11.86604191564695,27.150734558842927,23.89866255997614,12.781339459839376,26.568529322737295,5.316788604006331,93.54404051571808,16.944765761229018,28.535147168619098,16.740199479371988,35.713022018679155,19.76872690603324,12.74095804073652,39.158047044076646,59.39184080022631,0.0,27.97816719646154,23.24904646538284,0.0,0.0,46.31609607011839,23.26790123934857,28.835537327690552,12.13273413692322,28.42930870253695,42.68004232101904,0.0,15.399448933254575,5.733667477162185,31.94527174291475,60.530673897466826,41.14335044051765,6.36603960277135,3.73640516174666,-2.7708766846355264,12.279559798962907,-4.8836099870441405,3.655338681793181,1.5264524217544435,0.0,541.07,1151.0,49,3.89,0.52,0.12,2.33,3.69,4.5,19,1,86.75,48.44,10.24,25.01,707.26,155.06,89.03,68.99,28.67,14,0,4,1,3,0,1,3,0,0,3,0,3,1,1,1,2,2,0,0,1,0.36
